index,s,liq_amount,S,q,funding_rate,time,day,month,hour,minute,year,second
1307,LTCUSDT,120046.32507999998,SELL,13,0.01,2023-01-09 06:13:54.352465+05:30,9,1,6,13,2023,54
1308,FILUSDT,31540.2566,SELL,12,0.01,2023-01-09 06:13:55.298363+05:30,9,1,6,13,2023,55
1309,NEARUSDT,41143.4106,BUY,17,0.01,2023-01-09 06:13:56.806589+05:30,9,1,6,13,2023,56
1310,LTCBUSD,32970.86701817,BUY,14,0.01,2023-01-09 06:14:03.713189+05:30,9,1,6,14,2023,3
1311,BNBUSDT,33929.09938,BUY,24,-0.0286,2023-01-09 06:14:08.705109+05:30,9,1,6,14,2023,8
1313,RUNEUSDT,30352.7503,SELL,39,0.01,2023-01-09 06:17:03.034420+05:30,9,1,6,17,2023,3
1314,LTCUSDT,30258.72345,BUY,22,0.01,2023-01-09 06:17:17.754768+05:30,9,1,6,17,2023,17
1317,JASMYUSDT,31375.720816,BUY,29,0.0069,2023-01-09 06:17:54.679454+05:30,9,1,6,17,2023,54
1318,COTIUSDT,30054.93441,BUY,35,-0.0227,2023-01-09 06:17:56.527107+05:30,9,1,6,17,2023,56
1320,WAVESUSDT,30542.5631,SELL,16,0.01,2023-01-09 06:17:58.938518+05:30,9,1,6,17,2023,58
1321,ZRXUSDT,32959.01552,SELL,64,-0.0302,2023-01-09 06:17:59.408735+05:30,9,1,6,17,2023,59
1322,APEUSDT,30845.6553,SELL,25,-0.1127,2023-01-09 06:18:07.699313+05:30,9,1,6,18,2023,7
1324,BNBBUSD,34131.72674,BUY,13,-0.014,2023-01-09 06:18:17.370924+05:30,9,1,6,18,2023,17
1327,IOSTUSDT,32384.427046,SELL,76,0.0059,2023-01-09 06:18:21.153250+05:30,9,1,6,18,2023,21
1328,RENUSDT,30021.39063,SELL,48,0.0086,2023-01-09 06:18:21.765938+05:30,9,1,6,18,2023,21
1329,LINKUSDT,34973.70633,BUY,18,0.0026,2023-01-09 06:18:22.339904+05:30,9,1,6,18,2023,22
1330,ETCUSDT,63943.56887,BUY,19,0.01,2023-01-09 06:18:22.801627+05:30,9,1,6,18,2023,22
1331,DOTUSDT,31218.4756,BUY,22,0.01,2023-01-09 06:18:23.218032+05:30,9,1,6,18,2023,23
1332,LTCUSDT,38755.25328,BUY,11,0.01,2023-01-09 06:18:24.860004+05:30,9,1,6,18,2023,24
1334,1000SHIBUSDT,30491.485889000003,BUY,21,0.01,2023-01-09 06:19:20.003526+05:30,9,1,6,19,2023,20
1335,AVAXUSDT,31656.001,SELL,35,0.01,2023-01-09 06:23:56.920844+05:30,9,1,6,23,2023,56
1336,ADAUSDT,32927.83916,BUY,12,0.01,2023-01-09 06:23:59.424670+05:30,9,1,6,23,2023,59
1337,GALAUSDT,30055.6639,SELL,47,0.009,2023-01-09 06:24:24.747856+05:30,9,1,6,24,2023,24
1338,EGLDUSDT,31586.3379,SELL,41,0.0044,2023-01-09 06:24:33.333965+05:30,9,1,6,24,2023,33
1339,SOLBUSD,40175.149,BUY,29,-0.0892,2023-01-09 06:25:53.758968+05:30,9,1,6,25,2023,53
1340,BNBUSDT,30508.13012,BUY,22,-0.0286,2023-01-09 06:26:06.994918+05:30,9,1,6,26,2023,6
1343,SOLUSDT,39517.4606,BUY,17,-0.0876,2023-01-09 06:26:17.214261+05:30,9,1,6,26,2023,17
1344,SOLBUSD,95674.4949,BUY,3,-0.0892,2023-01-09 06:26:17.457217+05:30,9,1,6,26,2023,17
1345,DOGEUSDT,35121.18951,SELL,49,0.01,2023-01-09 06:26:21.627652+05:30,9,1,6,26,2023,21
1346,ICPUSDT,30123.620281,SELL,27,-0.0072,2023-01-09 06:26:22.541898+05:30,9,1,6,26,2023,22
1347,ADAUSDT,100670.99183,BUY,16,0.01,2023-01-09 06:26:47.169604+05:30,9,1,6,26,2023,47
1348,BNBUSDT,35883.21739,BUY,18,-0.0286,2023-01-09 06:27:01.939137+05:30,9,1,6,27,2023,1
1349,KNCUSDT,30654.41699,SELL,32,0.01,2023-01-09 06:27:02.691875+05:30,9,1,6,27,2023,2
1350,MKRUSDT,30645.18502,SELL,35,0.0076,2023-01-09 06:27:03.114029+05:30,9,1,6,27,2023,3
1352,1000SHIBUSDT,30055.304319,BUY,29,0.01,2023-01-09 06:27:05.347128+05:30,9,1,6,27,2023,5
1353,ADABUSD,33063.652440000005,BUY,24,0.0017,2023-01-09 06:27:13.022585+05:30,9,1,6,27,2023,13
1354,ADAUSDT,19638178.93376,BUY,13,0.01,2023-01-09 06:27:13.857936+05:30,9,1,6,27,2023,13
1355,XMRUSDT,30682.84553,SELL,24,-0.0538,2023-01-09 06:27:14.166704+05:30,9,1,6,27,2023,14
1356,FTMUSDT,31101.2843,BUY,18,0.0064,2023-01-09 06:27:15.170256+05:30,9,1,6,27,2023,15
1358,LTCUSDT,45739.15318000001,BUY,16,0.01,2023-01-09 06:27:15.385425+05:30,9,1,6,27,2023,15
1359,COMPUSDT,30783.83012,SELL,34,0.01,2023-01-09 06:27:15.833395+05:30,9,1,6,27,2023,15
1360,TRXBUSD,34031.4534765,SELL,39,-0.2587,2023-01-09 06:27:17.344582+05:30,9,1,6,27,2023,17
1361,BNXUSDT,30075.57436,SELL,27,-0.0841,2023-01-09 06:27:18.028122+05:30,9,1,6,27,2023,18
1362,STORJUSDT,31305.6303,SELL,34,0.01,2023-01-09 06:27:19.468856+05:30,9,1,6,27,2023,19
1363,SNXUSDT,30075.0322,BUY,37,0.0001,2023-01-09 06:27:19.597055+05:30,9,1,6,27,2023,19
1364,BTCDOMUSDT,34107.2725,SELL,61,0.01,2023-01-09 06:27:20.474129+05:30,9,1,6,27,2023,20
1365,BCHUSDT,30851.87596,BUY,12,-0.0004,2023-01-09 06:27:20.638817+05:30,9,1,6,27,2023,20
1366,COTIUSDT,50608.48875,BUY,9,-0.0227,2023-01-09 06:27:24.574854+05:30,9,1,6,27,2023,24
1367,GRTUSDT,44909.22466,SELL,28,0.01,2023-01-09 06:27:24.666557+05:30,9,1,6,27,2023,24
1368,MANAUSDT,32893.0021,BUY,18,0.01,2023-01-09 06:27:25.344330+05:30,9,1,6,27,2023,25
1369,ETCUSDT,36812.3605,SELL,15,0.01,2023-01-09 06:27:26.164964+05:30,9,1,6,27,2023,26
1370,OCEANUSDT,31579.57228,SELL,37,-0.0437,2023-01-09 06:27:26.950824+05:30,9,1,6,27,2023,26
1371,ETCUSDT,198233.03915,BUY,7,0.01,2023-01-09 06:28:53.303935+05:30,9,1,6,28,2023,53
1372,AVAXUSDT,31041.5181,BUY,14,0.01,2023-01-09 06:28:54.648613+05:30,9,1,6,28,2023,54
1373,LDOUSDT,32151.165221000003,SELL,32,0.01,2023-01-09 06:28:55.178055+05:30,9,1,6,28,2023,55
1374,MATICUSDT,30774.4697,SELL,29,0.01,2023-01-09 06:28:55.741154+05:30,9,1,6,28,2023,55
1376,XRPUSDT,31146.24772,SELL,18,0.01,2023-01-09 06:28:57.198651+05:30,9,1,6,28,2023,57
1377,GALUSDT,30121.70862,SELL,56,-0.0176,2023-01-09 06:28:58.092060+05:30,9,1,6,28,2023,58
1378,ALGOUSDT,30999.69998,BUY,47,0.01,2023-01-09 06:28:58.440500+05:30,9,1,6,28,2023,58
1379,TRXUSDT,78626.60834,SELL,20,-0.2832,2023-01-09 06:28:59.591392+05:30,9,1,6,28,2023,59
1380,DOTUSDT,44192.8113,SELL,13,0.01,2023-01-09 06:29:00.998258+05:30,9,1,6,29,2023,0
1382,LTCUSDT,36407.70086,BUY,11,0.01,2023-01-09 06:29:03.302377+05:30,9,1,6,29,2023,3
1383,BNBUSDT,31321.28304,BUY,17,-0.0286,2023-01-09 06:29:04.288578+05:30,9,1,6,29,2023,4
1384,CHZUSDT,30662.33631,SELL,31,0.0035,2023-01-09 06:29:04.820122+05:30,9,1,6,29,2023,4
1385,FILUSDT,38783.1718,SELL,10,0.01,2023-01-09 06:29:05.023392+05:30,9,1,6,29,2023,5
1386,ENSUSDT,31480.6252,BUY,38,0.0076,2023-01-09 06:29:05.114921+05:30,9,1,6,29,2023,5
1387,KSMUSDT,30656.7757,SELL,62,0.01,2023-01-09 06:29:09.815715+05:30,9,1,6,29,2023,9
1389,ATOMUSDT,30453.53361,SELL,38,0.0092,2023-01-09 06:29:20.973408+05:30,9,1,6,29,2023,20
1391,FTMUSDT,34772.107,BUY,6,0.0064,2023-01-09 06:29:29.517251+05:30,9,1,6,29,2023,29
1394,CELRUSDT,30237.34655,SELL,79,-0.0123,2023-01-09 06:29:58.007688+05:30,9,1,6,29,2023,58
1395,UNIUSDT,30328.6881,SELL,50,0.0052,2023-01-09 06:29:58.318359+05:30,9,1,6,29,2023,58
1396,BNBBUSD,37509.05795,BUY,30,-0.014,2023-01-09 06:29:58.753626+05:30,9,1,6,29,2023,58
1397,LPTUSDT,30225.8864,SELL,24,-0.0584,2023-01-09 06:30:26.049512+05:30,9,1,6,30,2023,26
1398,DOTUSDT,36264.6975,BUY,5,0.01,2023-01-09 06:30:45.270166+05:30,9,1,6,30,2023,45
1399,LINKUSDT,30002.12812,BUY,25,0.0026,2023-01-09 06:30:53.522503+05:30,9,1,6,30,2023,53
1401,DOGEUSDT,54054.04089,SELL,16,0.01,2023-01-09 06:31:07.766702+05:30,9,1,6,31,2023,7
1402,BNBUSDT,60926.57685,BUY,18,-0.0286,2023-01-09 06:31:07.857725+05:30,9,1,6,31,2023,7
1403,ENJUSDT,30529.9958,BUY,28,0.0074,2023-01-09 06:31:08.022035+05:30,9,1,6,31,2023,8
1404,GALAUSDT,31151.16559,SELL,17,0.009,2023-01-09 06:31:22.536869+05:30,9,1,6,31,2023,22
1406,DYDXUSDT,70930.9629,SELL,24,0.001,2023-01-09 06:31:26.369124+05:30,9,1,6,31,2023,26
1407,ADAUSDT,30926.25084,BUY,18,0.01,2023-01-09 06:34:05.229784+05:30,9,1,6,34,2023,5
1408,TRXUSDT,32587.72222,BUY,14,-0.2832,2023-01-09 06:34:09.110913+05:30,9,1,6,34,2023,9
1409,ADAUSDT,124727.90844,BUY,1,0.01,2023-01-09 06:34:09.428643+05:30,9,1,6,34,2023,9
1410,DOTUSDT,383021.70610000007,SELL,7,0.01,2023-01-09 06:34:09.522051+05:30,9,1,6,34,2023,9
1411,ADABUSD,37728.557100000005,BUY,8,0.0017,2023-01-09 06:34:09.801285+05:30,9,1,6,34,2023,9
1412,ZECUSDT,38961.85827,BUY,32,-0.0005,2023-01-09 06:34:19.261472+05:30,9,1,6,34,2023,19
1413,LTCUSDT,75197.90772,BUY,16,0.01,2023-01-09 06:34:20.833045+05:30,9,1,6,34,2023,20
1414,SOLUSDT,30218.0061,BUY,41,-0.0876,2023-01-09 06:34:28.548872+05:30,9,1,6,34,2023,28
1415,CRVUSDT,32210.9198,BUY,18,0.01,2023-01-09 06:34:29.420072+05:30,9,1,6,34,2023,29
1416,ICPUSDT,33085.898432,BUY,26,-0.0072,2023-01-09 06:34:31.010840+05:30,9,1,6,34,2023,31
1417,FILUSDT,37276.590200000006,BUY,10,0.01,2023-01-09 06:34:41.794979+05:30,9,1,6,34,2023,41
1418,FILUSDT,35426.6539,BUY,2,0.01,2023-01-09 06:34:52.315570+05:30,9,1,6,34,2023,52
1419,TRXUSDT,32365.6183,BUY,24,-0.2832,2023-01-09 06:35:36.474197+05:30,9,1,6,35,2023,36
1420,TRXUSDT,72461.12487999999,BUY,2,-0.2832,2023-01-09 06:35:40.253388+05:30,9,1,6,35,2023,40
1421,GALABUSD,31710.3044249,SELL,45,0.01,2023-01-09 06:36:53.683826+05:30,9,1,6,36,2023,53
1422,FTMUSDT,30989.16404,BUY,24,0.0064,2023-01-09 06:38:46.260418+05:30,9,1,6,38,2023,46
1423,FTMBUSD,30696.745263,BUY,18,0.01,2023-01-09 06:39:17.751840+05:30,9,1,6,39,2023,17
1424,FTMUSDT,30430.466129,BUY,16,0.0064,2023-01-09 06:39:46.440344+05:30,9,1,6,39,2023,46
1427,EOSUSDT,35893.70450000001,SELL,24,0.01,2023-01-09 06:44:37.416518+05:30,9,1,6,44,2023,37
1428,SANDUSDT,30035.83498,SELL,15,0.01,2023-01-09 06:45:36.340322+05:30,9,1,6,45,2023,36
1429,NEARUSDT,30084.186,BUY,26,0.01,2023-01-09 06:51:34.511543+05:30,9,1,6,51,2023,34
1430,MANAUSDT,30176.0802,BUY,25,0.01,2023-01-09 06:51:35.007377+05:30,9,1,6,51,2023,35
1431,KAVAUSDT,33523.07306,SELL,35,-0.027,2023-01-09 06:57:39.825640+05:30,9,1,6,57,2023,39
1432,LINKBUSD,31867.78009593,SELL,50,0.0028,2023-01-09 06:59:06.410442+05:30,9,1,6,59,2023,6
1433,ADAUSDT,30222.31513,SELL,27,0.01,2023-01-09 06:59:06.503034+05:30,9,1,6,59,2023,6
1434,APTUSDT,34622.690848,BUY,21,-0.0009,2023-01-09 06:59:06.704250+05:30,9,1,6,59,2023,6
1435,XRPUSDT,32476.47046,SELL,34,0.01,2023-01-09 06:59:28.808193+05:30,9,1,6,59,2023,28
1436,APEUSDT,34741.2254,BUY,24,-0.1127,2023-01-09 06:59:43.211762+05:30,9,1,6,59,2023,43
1437,DOTUSDT,221654.2657,SELL,18,0.01,2023-01-09 06:59:59.650875+05:30,9,1,6,59,2023,59
1438,ATOMUSDT,30244.77768,BUY,25,0.0092,2023-01-09 07:01:46.385744+05:30,9,1,7,1,2023,46
1439,ETCUSDT,30622.51819,SELL,19,0.01,2023-01-09 07:08:10.408948+05:30,9,1,7,8,2023,10
1441,ETCUSDT,40898.292720000005,BUY,1,0.01,2023-01-09 07:08:15.218909+05:30,9,1,7,8,2023,15
1442,ADAUSDT,46390.17577,BUY,12,0.01,2023-01-09 07:08:15.308776+05:30,9,1,7,8,2023,15
1443,APEUSDT,51622.5168,BUY,1,-0.1127,2023-01-09 07:08:18.345678+05:30,9,1,7,8,2023,18
1444,BNBUSDT,30399.92946,BUY,22,-0.0286,2023-01-09 07:08:19.551647+05:30,9,1,7,8,2023,19
1445,GALAUSDT,30498.47041,BUY,37,0.009,2023-01-09 07:08:21.625329+05:30,9,1,7,8,2023,21
1446,APTUSDT,34021.864945999994,BUY,2,-0.0009,2023-01-09 07:09:00.546684+05:30,9,1,7,9,2023,0
1447,DOGEUSDT,30264.667108,SELL,11,0.01,2023-01-09 07:09:04.188738+05:30,9,1,7,9,2023,4
1448,SOLBUSD,33798.6231,BUY,22,-0.0892,2023-01-09 07:09:04.357474+05:30,9,1,7,9,2023,4
1449,JASMYUSDT,32209.079904,BUY,25,0.0069,2023-01-09 07:09:04.832305+05:30,9,1,7,9,2023,4
1450,OPUSDT,31440.36918006,BUY,19,0.0082,2023-01-09 07:09:09.038044+05:30,9,1,7,9,2023,9
1453,SOLUSDT,58989.2989,BUY,21,-0.0876,2023-01-09 07:09:09.637922+05:30,9,1,7,9,2023,9
1454,DASHUSDT,30056.174850000003,BUY,36,0.01,2023-01-09 07:09:09.765217+05:30,9,1,7,9,2023,9
1455,MASKUSDT,52726.902700000006,BUY,25,0.01,2023-01-09 07:09:11.149333+05:30,9,1,7,9,2023,11
1456,LTCUSDT,30761.39689,BUY,21,0.01,2023-01-09 07:09:11.278737+05:30,9,1,7,9,2023,11
1457,DYDXUSDT,139410.72,SELL,14,0.001,2023-01-09 07:09:11.408349+05:30,9,1,7,9,2023,11
1458,ADABUSD,32137.777849999995,BUY,17,0.0017,2023-01-09 07:09:11.538773+05:30,9,1,7,9,2023,11
1460,GMTUSDT,51751.8131,SELL,21,-0.0048,2023-01-09 07:09:12.457156+05:30,9,1,7,9,2023,12
1461,NEARUSDT,108676.0937,BUY,8,0.01,2023-01-09 07:09:12.983588+05:30,9,1,7,9,2023,12
1462,XRPUSDT,38583.012310000006,SELL,4,0.01,2023-01-09 07:09:14.443496+05:30,9,1,7,9,2023,14
1463,LTCBUSD,31001.13914829,BUY,21,0.01,2023-01-09 07:09:16.147560+05:30,9,1,7,9,2023,16
1464,DYDXUSDT,71829.8288,BUY,2,0.001,2023-01-09 07:09:16.349823+05:30,9,1,7,9,2023,16
1465,TRXBUSD,45155.9539622,BUY,16,-0.2587,2023-01-09 07:09:16.588329+05:30,9,1,7,9,2023,16
1466,ADAUSDT,52419.0714,BUY,17,0.01,2023-01-09 07:09:17.418221+05:30,9,1,7,9,2023,17
1467,GMTUSDT,30906.15624,BUY,2,-0.0048,2023-01-09 07:09:19.489214+05:30,9,1,7,9,2023,19
1470,LDOBUSD,31449.3129304,SELL,44,0.0077,2023-01-09 07:09:20.949226+05:30,9,1,7,9,2023,20
1471,BNBUSDT,67801.27305,SELL,9,-0.0286,2023-01-09 07:09:24.636675+05:30,9,1,7,9,2023,24
1472,RVNUSDT,33527.43178,SELL,40,0.01,2023-01-09 07:09:26.562632+05:30,9,1,7,9,2023,26
1473,LINKUSDT,69847.41309,SELL,40,0.0026,2023-01-09 07:09:29.001329+05:30,9,1,7,9,2023,29
1474,TRXUSDT,35371.29492,BUY,16,-0.2832,2023-01-09 07:09:29.670500+05:30,9,1,7,9,2023,29
1475,FILUSDT,32242.1516,BUY,8,0.01,2023-01-09 07:09:29.760682+05:30,9,1,7,9,2023,29
1477,ADAUSDT,158219.06134,BUY,6,0.01,2023-01-09 07:09:30.519688+05:30,9,1,7,9,2023,30
1478,WOOUSDT,30059.40113,BUY,26,-0.0046,2023-01-09 07:09:30.898570+05:30,9,1,7,9,2023,30
1479,ADABUSD,41710.97402,BUY,6,0.0017,2023-01-09 07:09:31.388202+05:30,9,1,7,9,2023,31
1480,ADAUSDT,37028.571780000006,BUY,1,0.01,2023-01-09 07:09:31.550897+05:30,9,1,7,9,2023,31
1481,AXSUSDT,34794.35116,SELL,43,0.0055,2023-01-09 07:09:32.004449+05:30,9,1,7,9,2023,32
1482,SUSHIUSDT,32464.6254,BUY,27,0.01,2023-01-09 07:09:32.813043+05:30,9,1,7,9,2023,32
1483,IMXUSDT,30698.9714,BUY,23,-0.0109,2023-01-09 07:09:33.190858+05:30,9,1,7,9,2023,33
1484,ETCUSDT,36499.14238,BUY,15,0.01,2023-01-09 07:09:34.442977+05:30,9,1,7,9,2023,34
1485,ADAUSDT,220528.20916,BUY,2,0.01,2023-01-09 07:09:34.533451+05:30,9,1,7,9,2023,34
1486,LINKUSDT,204953.43376,BUY,3,0.0026,2023-01-09 07:09:34.623272+05:30,9,1,7,9,2023,34
1487,MATICUSDT,44826.86455,BUY,31,0.01,2023-01-09 07:09:35.669600+05:30,9,1,7,9,2023,35
1488,THETAUSDT,52935.8684,SELL,44,0.0043,2023-01-09 07:09:36.094173+05:30,9,1,7,9,2023,36
1489,FILUSDT,143616.4373,SELL,3,0.01,2023-01-09 07:09:36.850337+05:30,9,1,7,9,2023,36
1490,ETHUSDT_230331,58820.35074000001,BUY,15,0.0,2023-01-09 07:09:37.644086+05:30,9,1,7,9,2023,37
1491,DOGEBUSD,70650.785273,SELL,38,0.01,2023-01-09 07:09:37.735748+05:30,9,1,7,9,2023,37
1492,TRXUSDT,33259.80894,BUY,3,-0.2832,2023-01-09 07:09:41.435419+05:30,9,1,7,9,2023,41
1493,APTUSDT,33597.751268,BUY,8,-0.0009,2023-01-09 07:09:41.745482+05:30,9,1,7,9,2023,41
1494,CHZUSDT,38060.07635,SELL,19,0.0035,2023-01-09 07:09:44.810177+05:30,9,1,7,9,2023,44
1495,NEARUSDT,40410.661,BUY,9,0.01,2023-01-09 07:09:45.089006+05:30,9,1,7,9,2023,45
1496,YFIUSDT,31363.73,SELL,55,0.01,2023-01-09 07:09:45.624013+05:30,9,1,7,9,2023,45
1498,DENTUSDT,33012.081517,SELL,50,0.01,2023-01-09 07:09:48.017234+05:30,9,1,7,9,2023,48
1499,XMRUSDT,32883.08461,BUY,25,-0.0538,2023-01-09 07:09:49.089465+05:30,9,1,7,9,2023,49
1500,ANTUSDT,30450.6633,SELL,27,0.0018,2023-01-09 07:09:49.290451+05:30,9,1,7,9,2023,49
1501,SOLUSDT,36371.5379,BUY,18,-0.0876,2023-01-09 07:09:51.533377+05:30,9,1,7,9,2023,51
1502,ETCBUSD,30985.7045843,SELL,40,0.0015,2023-01-09 07:09:52.195449+05:30,9,1,7,9,2023,52
1503,LTCUSDT,31954.44767,BUY,18,0.01,2023-01-09 07:09:53.334898+05:30,9,1,7,9,2023,53
1504,KLAYUSDT,30308.82791,SELL,49,0.01,2023-01-09 07:09:53.682443+05:30,9,1,7,9,2023,53
1505,ALGOUSDT,30179.80003,SELL,17,0.01,2023-01-09 07:09:53.996533+05:30,9,1,7,9,2023,53
1506,MASKUSDT,31087.2502,BUY,7,0.01,2023-01-09 07:09:54.526252+05:30,9,1,7,9,2023,54
1507,NEOUSDT,30630.92531,SELL,50,0.0034,2023-01-09 07:09:54.726337+05:30,9,1,7,9,2023,54
1508,ETCUSDT,33561.38472,BUY,6,0.01,2023-01-09 07:09:55.071490+05:30,9,1,7,9,2023,55
1510,LDOUSDT,31655.827509,SELL,26,0.01,2023-01-09 07:09:58.723309+05:30,9,1,7,9,2023,58
1512,SOLBUSD,31192.8831,BUY,19,-0.0892,2023-01-09 07:09:59.965862+05:30,9,1,7,9,2023,59
1513,BNBBUSD,39154.03632,BUY,25,-0.014,2023-01-09 07:10:46.684764+05:30,9,1,7,10,2023,46
1514,APEUSDT,31022.8751,BUY,23,-0.1127,2023-01-09 07:14:30.475199+05:30,9,1,7,14,2023,30
1515,MATICBUSD,49887.3965474,SELL,26,0.01,2023-01-09 07:14:30.662288+05:30,9,1,7,14,2023,30
1516,QNTUSDT,33043.5809893,BUY,36,0.01,2023-01-09 07:14:33.361584+05:30,9,1,7,14,2023,33
1517,RUNEUSDT,30347.467,BUY,27,0.01,2023-01-09 07:16:29.209222+05:30,9,1,7,16,2023,29
1518,NEARUSDT,41661.6688,BUY,16,0.01,2023-01-09 07:16:29.602749+05:30,9,1,7,16,2023,29
1519,FILUSDT,31514.1136,BUY,11,0.01,2023-01-09 07:17:09.514603+05:30,9,1,7,17,2023,9
1520,IOTXUSDT,31380.28531,BUY,64,0.01,2023-01-09 07:17:13.079514+05:30,9,1,7,17,2023,13
1521,APEUSDT,61198.37209999999,BUY,16,-0.1127,2023-01-09 07:17:13.826475+05:30,9,1,7,17,2023,13
1522,DOTUSDT,92004.3708,SELL,20,0.01,2023-01-09 07:17:14.266954+05:30,9,1,7,17,2023,14
1523,ADAUSDT,36033.22336,BUY,15,0.01,2023-01-09 07:17:23.168168+05:30,9,1,7,17,2023,23
1524,HNTUSDT,32572.3017,SELL,48,-0.9916,2023-01-09 07:17:27.214255+05:30,9,1,7,17,2023,27
1526,ZECUSDT,30938.35801,BUY,15,-0.0005,2023-01-09 07:18:34.842876+05:30,9,1,7,18,2023,34
1527,APTUSDT,30491.314277,SELL,12,-0.0009,2023-01-09 07:18:35.004378+05:30,9,1,7,18,2023,35
1528,OPUSDT,33013.55355381,BUY,16,0.0082,2023-01-09 07:18:41.779681+05:30,9,1,7,18,2023,41
1529,APTUSDT,50973.051144000005,BUY,3,-0.0009,2023-01-09 07:18:44.866010+05:30,9,1,7,18,2023,44
1530,SANDUSDT,43031.43981,BUY,17,0.01,2023-01-09 07:18:45.058386+05:30,9,1,7,18,2023,45
1531,LUNA2USDT,30713.0847458,SELL,51,0.01,2023-01-09 07:18:47.512140+05:30,9,1,7,18,2023,47
1532,MATICUSDT,31453.7194,BUY,20,0.01,2023-01-09 07:18:52.195679+05:30,9,1,7,18,2023,52
1534,APTBUSD,30143.348523,SELL,24,0.0028,2023-01-09 07:19:25.956093+05:30,9,1,7,19,2023,25
1535,APTUSDT,171645.808596,BUY,8,-0.0009,2023-01-09 07:19:39.787248+05:30,9,1,7,19,2023,39
1536,APEBUSD,30284.11198109,BUY,28,-0.1029,2023-01-09 07:19:40.435787+05:30,9,1,7,19,2023,40
1537,APEUSDT,50935.1742,BUY,15,-0.1127,2023-01-09 07:19:41.893994+05:30,9,1,7,19,2023,41
1538,SANDUSDT,77321.48835,BUY,4,0.01,2023-01-09 07:20:03.782431+05:30,9,1,7,20,2023,3
1539,HBARUSDT,44322.56058,SELL,31,0.01,2023-01-09 07:20:03.875538+05:30,9,1,7,20,2023,3
1540,MANAUSDT,30200.6508,BUY,15,0.01,2023-01-09 07:20:05.425085+05:30,9,1,7,20,2023,5
1541,APEUSDT,37574.3147,BUY,7,-0.1127,2023-01-09 07:20:06.326491+05:30,9,1,7,20,2023,6
1542,FOOTBALLUSDT,33134.012554400004,SELL,38,-0.3939,2023-01-09 07:20:08.267961+05:30,9,1,7,20,2023,8
1543,XRPUSDT,32921.26215,SELL,27,0.01,2023-01-09 07:20:09.047333+05:30,9,1,7,20,2023,9
1544,ALPHAUSDT,37985.64542,SELL,37,0.01,2023-01-09 07:20:11.431364+05:30,9,1,7,20,2023,11
1545,1000LUNCUSDT,32012.3927414,SELL,41,0.0056,2023-01-09 07:20:11.522836+05:30,9,1,7,20,2023,11
1546,EGLDUSDT,30031.9026,SELL,17,0.0044,2023-01-09 07:20:43.337058+05:30,9,1,7,20,2023,43
1548,MTLUSDT,31183.3614,SELL,46,-0.0251,2023-01-09 07:22:59.848120+05:30,9,1,7,22,2023,59
1549,ADAUSDT,30369.8582,BUY,6,0.01,2023-01-09 07:23:26.189165+05:30,9,1,7,23,2023,26
1550,BNBUSDT,31797.32297,SELL,28,-0.0286,2023-01-09 07:23:26.320398+05:30,9,1,7,23,2023,26
1551,ADAUSDT,103190.5948,BUY,3,0.01,2023-01-09 07:23:35.336536+05:30,9,1,7,23,2023,35
1552,BNBUSDT,30482.3296,BUY,1,-0.0286,2023-01-09 07:23:35.428490+05:30,9,1,7,23,2023,35
1553,PEOPLEUSDT,30423.79339,SELL,54,-0.018,2023-01-09 07:24:22.215149+05:30,9,1,7,24,2023,22
1555,TRXUSDT,30792.91355,SELL,11,-0.2832,2023-01-09 07:25:01.644614+05:30,9,1,7,25,2023,1
1556,ADAUSDT,89341.69791,BUY,25,0.01,2023-01-09 07:25:22.346954+05:30,9,1,7,25,2023,22
1557,ETCUSDT,67300.16604,SELL,17,0.01,2023-01-09 07:25:22.438660+05:30,9,1,7,25,2023,22
1558,ADAUSDT,84885.56551,BUY,2,0.01,2023-01-09 07:25:25.734991+05:30,9,1,7,25,2023,25
1559,ADABUSD,31323.85446,BUY,29,0.0017,2023-01-09 07:25:29.235152+05:30,9,1,7,25,2023,29
1560,DOGEUSDT,30035.737594,SELL,24,0.01,2023-01-09 07:25:31.722578+05:30,9,1,7,25,2023,31
1561,DOTUSDT,31851.7678,BUY,13,0.01,2023-01-09 07:25:37.677928+05:30,9,1,7,25,2023,37
1562,ADAUSDT,40003.52408,BUY,8,0.01,2023-01-09 07:25:38.306703+05:30,9,1,7,25,2023,38
1563,ADABUSD,31832.399,BUY,3,0.0017,2023-01-09 07:25:38.662210+05:30,9,1,7,25,2023,38
1564,ADAUSDT,31914.35772,SELL,11,0.01,2023-01-09 07:27:19.191976+05:30,9,1,7,27,2023,19
1565,AAVEUSDT,30077.1066,BUY,37,0.01,2023-01-09 07:27:51.964983+05:30,9,1,7,27,2023,51
1566,ADAUSDT,73196.2615,SELL,2,0.01,2023-01-09 07:28:08.698523+05:30,9,1,7,28,2023,8
1568,CRVUSDT,31647.1265,BUY,21,0.01,2023-01-09 07:40:03.664146+05:30,9,1,7,40,2023,3
1569,LINKUSDT,30307.6493,SELL,24,0.0026,2023-01-09 07:40:03.797031+05:30,9,1,7,40,2023,3
1570,DYDXUSDT,33953.296,SELL,27,0.001,2023-01-09 07:40:03.891353+05:30,9,1,7,40,2023,3
1571,DOGEUSDT,34829.643079,SELL,6,0.01,2023-01-09 07:40:06.276339+05:30,9,1,7,40,2023,6
